Site	Parameter	Date (LST)	Value	Unit	QCCode	OPCode
HDSN	WD	2019/08/30 18:48	300.59096	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:49	300.43573	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:50	297.53625	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:51	325.96387	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:52	301.69617	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:53	299.27243	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:54	290.53198	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:55	301.2218	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:56	289.82599	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:57	306.5884	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:58	299.19421	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:59	268.02496	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:00	294.43688	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:01	295.01581	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:02	296.3157	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:03	287.34473	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:04	296.82779	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:05	296.10522	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:06	304.64207	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:07	301.35516	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:08	294.66278	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:09	289.50054	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:10	290.01431	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:11	290.76514	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:12	282.42901	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:13	278.87183	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:14	286.13666	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:15	290.23311	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:16	286.28061	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:17	301.6495	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:18	308.66018	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:19	216.55919	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:20	291.18457	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:21	288.00425	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:22	294.38397	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:23	277.61194	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:24	72.38188	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:25	51.03876	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:26	32.42575	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:27	19.75678	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:28	72.6501	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:29	287.71881	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:30	100.42143	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:31	283.09024	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:32	282.99078	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:33	37.6452	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:34	14.6475	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:35	354.23749	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:36	36.34548	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:37	24.94495	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:38	30.38823	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:39	30.6327	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:40	19.66456	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:41	332.60544	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:42	300.63542	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:43	298.90033	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:44	317.36444	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:45	287.91465	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:46	311.1293	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:47	310.00101	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:48	314.07328	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:49	340.86639	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:50	287.02905	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:51	343.70518	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:52	26.88157	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:53	25.8475	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:54	23.21008	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:55	18.83677	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:56	40.38918	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:57	4.32175	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:58	36.09625	COMPASS DEG	0	1
HDSN	WD	2019/08/30 19:59	18.37918	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:00	60.66409	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:01	329.29422	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:02	12.99464	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:03	345.89695	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:04	269.35553	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:05	24.07906	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:06	297.26224	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:07	329.06476	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:08	54.04372	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:09	27.61999	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:10	336.05005	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:11	307.36435	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:12	29.39873	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:13	352.61078	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:14	277.36758	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:15	335.08703	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:16	25.54067	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:17	54.9806	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:18	32.83974	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:19	45.74246	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:20	40.69859	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:21	44.61732	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:22	48.42992	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:23	52.0588	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:24	223.95451	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:25	270.82785	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:26	110.15386	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:27	147.8358	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:28	120.4184	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:29	92.97224	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:30	118.7371	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:31	99.25587	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:32	251.70622	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:33	259.5583	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:34	273.70517	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:35	245.48805	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:36	205.05579	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:37	209.36424	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:38	205.68619	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:39	204.30207	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:40	202.53163	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:41	175.20497	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:42	164.22321	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:43	193.54053	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:44	195.25656	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:45	186.55343	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:46	203.84907	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:47	205.34433	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:48	160.65506	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:49	189.66232	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:50	141.35498	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:51	135.39813	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:52	133.73991	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:53	127.40878	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:54	125.84193	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:55	113.85079	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:56	101.94639	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:57	97.68273	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:58	94.15856	COMPASS DEG	0	1
HDSN	WD	2019/08/30 20:59	94.70502	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:00	87.56513	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:01	99.52711	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:02	106.65524	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:03	112.24875	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:04	100.73712	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:05	104.16639	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:06	107.40165	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:07	116.75332	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:08	107.60028	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:09	99.65609	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:10	95.87973	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:11	92.29166	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:12	80.33249	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:13	73.20023	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:14	93.10204	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:15	91.6049	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:16	75.23877	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:17	64.59131	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:18	100.77498	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:19	61.97921	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:20	50.35088	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:21	48.86251	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:22	39.84579	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:23	59.58315	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:24	53.10943	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:25	54.04743	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:26	55.87716	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:27	68.86446	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:28	64.73038	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:29	62.49608	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:30	65.23886	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:31	75.26636	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:32	43.2107	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:33	45.38231	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:34	46.68352	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:35	72.01776	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:36	71.03486	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:37	59.9359	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:38	54.98682	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:39	57.36689	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:40	75.06674	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:41	52.9791	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:42	49.846	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:43	54.81338	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:44	48.9645	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:45	53.21579	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:46	69.66522	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:47	46.7591	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:48	41.17666	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:49	53.12533	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:50	36.70683	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:51	40.6979	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:52	46.40365	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:53	60.83638	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:54	53.40601	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:55	62.96664	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:56	67.32257	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:57	94.82558	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:58	114.13608	COMPASS DEG	0	1
HDSN	WD	2019/08/30 21:59	66.47858	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:00	149.74533	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:01	142.34415	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:02	137.03995	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:03	136.0019	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:04	136.77557	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:05	112.88081	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:06	109.41738	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:07	138.44745	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:08	150.53177	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:09	140.88755	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:10	135.87312	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:11	123.5332	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:12	122.78337	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:13	130.46667	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:14	121.71905	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:15	125.4565	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:16	163.16315	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:17	150.6357	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:18	140.12802	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:19	125.57343	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:20	130.69231	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:21	160.98692	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:22	154.3949	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:23	135.18683	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:24	111.35368	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:25	100.28282	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:26	80.78838	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:27	84.32922	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:28	96.82502	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:29	120.47555	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:30	138.29128	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:31	141.87764	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:32	115.82962	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:33	132.3616	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:34	139.41801	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:35	136.03525	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:36	138.04293	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:37	168.72554	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:38	167.41313	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:39	141.01191	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:40	137.20316	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:41	140.0455	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:42	177.68661	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:43	195.78235	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:44	185.08365	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:45	171.89963	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:46	134.63705	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:47	146.78786	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:48	195.4412	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:49	189.84239	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:50	173.4987	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:51	175.35193	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:52	177.22673	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:53	148.27785	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:54	162.86478	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:55	134.94078	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:56	114.39693	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:57	109.60872	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:58	102.58135	COMPASS DEG	0	1
HDSN	WD	2019/08/30 22:59	79.11846	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:00	84.56908	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:01	84.82385	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:02	74.913	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:03	54.44405	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:04	80.59036	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:05	83.85261	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:06	98.99304	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:07	99.15064	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:08	99.1395	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:09	95.98292	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:10	106.48865	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:11	128.36697	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:12	134.50555	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:13	127.57779	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:14	120.93391	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:15	119.04331	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:16	109.15675	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:17	108.54138	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:18	108.33666	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:19	108.29661	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:20	100.76698	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:21	86.83474	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:22	58.42138	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:23	56.43741	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:24	72.81182	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:25	45.84762	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:26	69.45068	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:27	40.78313	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:28	39.30503	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:29	35.95257	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:30	42.88298	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:31	54.37848	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:32	43.22939	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:33	44.63168	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:34	38.0364	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:35	31.67191	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:36	34.94735	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:37	28.41212	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:38	25.56855	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:39	23.83128	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:40	29.10528	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:41	41.74954	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:42	42.35186	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:43	31.93251	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:44	24.23508	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:45	14.07442	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:46	8.47224	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:47	351.80154	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:48	28.99455	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:49	30.91544	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:50	32.14447	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:51	59.7479	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:52	25.98212	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:53	34.77422	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:54	33.66835	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:55	15.98086	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:56	15.62435	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:57	7.49457	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:58	22.63302	COMPASS DEG	0	1
HDSN	WD	2019/08/30 23:59	18.97173	COMPASS DEG	0	1
HDSN	WS	2019/08/30 00:00	1.74224	MPH	0	1
HDSN	WS	2019/08/30 00:01	2.52283	MPH	0	1
HDSN	WS	2019/08/30 00:02	2.59553	MPH	0	1
HDSN	WS	2019/08/30 00:03	2.31397	MPH	0	1
HDSN	WS	2019/08/30 00:04	2.45286	MPH	0	1
HDSN	WS	2019/08/30 00:05	2.17766	MPH	0	1
HDSN	WS	2019/08/30 00:06	2.75214	MPH	0	1
HDSN	WS	2019/08/30 00:07	2.27166	MPH	0	1
HDSN	WS	2019/08/30 00:08	2.10576	MPH	0	1
HDSN	WS	2019/08/30 00:09	2.26888	MPH	0	1
HDSN	WS	2019/08/30 00:10	2.45847	MPH	0	1
HDSN	WS	2019/08/30 00:11	2.45565	MPH	0	1
HDSN	WS	2019/08/30 00:12	3.20992	MPH	0	1
HDSN	WS	2019/08/30 00:13	2.85969	MPH	0	1
HDSN	WS	2019/08/30 00:14	2.54138	MPH	0	1
HDSN	WS	2019/08/30 00:15	2.093	MPH	0	1
HDSN	WS	2019/08/30 00:16	1.96358	MPH	0	1
HDSN	WS	2019/08/30 00:17	1.86187	MPH	0	1
HDSN	WS	2019/08/30 00:18	1.97851	MPH	0	1
HDSN	WS	2019/08/30 00:19	2.26503	MPH	0	1
HDSN	WS	2019/08/30 00:20	1.47946	MPH	0	1
HDSN	WS	2019/08/30 00:21	1.09072	MPH	0	1
HDSN	WS	2019/08/30 00:22	1.70101	MPH	0	1
HDSN	WS	2019/08/30 00:23	1.98874	MPH	0	1
HDSN	WS	2019/08/30 00:24	2.6219	MPH	0	1
HDSN	WS	2019/08/30 00:25	2.55152	MPH	0	1
HDSN	WS	2019/08/30 00:26	2.06606	MPH	0	1
HDSN	WS	2019/08/30 00:27	1.67887	MPH	0	1
HDSN	WS	2019/08/30 00:28	1.81083	MPH	0	1
HDSN	WS	2019/08/30 00:29	1.5296	MPH	0	1
HDSN	WS	2019/08/30 00:30	1.70912	MPH	0	1
HDSN	WS	2019/08/30 00:31	1.70323	MPH	0	1
HDSN	WS	2019/08/30 00:32	1.67583	MPH	0	1
HDSN	WS	2019/08/30 00:33	1.98593	MPH	0	1
HDSN	WS	2019/08/30 00:34	1.65679	MPH	0	1
HDSN	WS	2019/08/30 00:35	1.96819	MPH	0	1
HDSN	WS	2019/08/30 00:36	2.02897	MPH	0	1
HDSN	WS	2019/08/30 00:37	2.44672	MPH	0	1
HDSN	WS	2019/08/30 00:38	2.02508	MPH	0	1
HDSN	WS	2019/08/30 00:39	2.45225	MPH	0	1
HDSN	WS	2019/08/30 00:40	2.19859	MPH	0	1
HDSN	WS	2019/08/30 00:41	2.31678	MPH	0	1
HDSN	WS	2019/08/30 00:42	2.42926	MPH	0	1
HDSN	WS	2019/08/30 00:43	2.25779	MPH	0	1
HDSN	WS	2019/08/30 00:44	2.30142	MPH	0	1
HDSN	WS	2019/08/30 00:45	2.50069	MPH	0	1
HDSN	WS	2019/08/30 00:46	2.70784	MPH	0	1
HDSN	WS	2019/08/30 00:47	2.88556	MPH	0	1
HDSN	WS	2019/08/30 00:48	2.56129	MPH	0	1
HDSN	WS	2019/08/30 00:49	2.75381	MPH	0	1
HDSN	WS	2019/08/30 00:50	2.87315	MPH	0	1
HDSN	WS	2019/08/30 00:51	2.79371	MPH	0	1
HDSN	WS	2019/08/30 00:52	2.61705	MPH	0	1
HDSN	WS	2019/08/30 00:53	2.8024	MPH	0	1
HDSN	WS	2019/08/30 00:54	2.43694	MPH	0	1
HDSN	WS	2019/08/30 00:55	2.33652	MPH	0	1
HDSN	WS	2019/08/30 00:56	2.25893	MPH	0	1
HDSN	WS	2019/08/30 00:57	2.61485	MPH	0	1
HDSN	WS	2019/08/30 00:58	2.20396	MPH	0	1
HDSN	WS	2019/08/30 00:59	1.69634	MPH	0	1
HDSN	WS	2019/08/30 01:00	1.65105	MPH	0	1
HDSN	WS	2019/08/30 01:01	1.31603	MPH	0	1
HDSN	WS	2019/08/30 01:02	1.62676	MPH	0	1
HDSN	WS	2019/08/30 01:03	1.65474	MPH	0	1
HDSN	WS	2019/08/30 01:04	1.95068	MPH	0	1
HDSN	WS	2019/08/30 01:05	1.32721	MPH	0	1
HDSN	WS	2019/08/30 01:06	1.52053	MPH	0	1
HDSN	WS	2019/08/30 01:07	1.58482	MPH	0	1
HDSN	WS	2019/08/30 01:08	1.29155	MPH	0	1
HDSN	WS	2019/08/30 01:09	2.17321	MPH	0	1
HDSN	WS	2019/08/30 01:10	2.29676	MPH	0	1
HDSN	WS	2019/08/30 01:11	1.96065	MPH	0	1
HDSN	WS	2019/08/30 01:12	1.91498	MPH	0	1
HDSN	WS	2019/08/30 01:13	2.38213	MPH	0	1
HDSN	WS	2019/08/30 01:14	2.43377	MPH	0	1
